ponto_id,prediction
2063,"[-8.055834, -34.951362]"
2067,"[-8.055834, -34.951362]"
2072,"[-8.055834, -34.951362]"
2075,"[-8.055834, -34.951362]"
2083,"[-8.055834, -34.951362]"
2084,"[-8.055834, -34.951362]"
2087,"[-8.055834, -34.951362]"
2088,"[-8.055834, -34.951362]"
2089,"[-8.055834, -34.951362]"
2094,"[-8.055834, -34.951362]"
2098,"[-8.055834, -34.951362]"
2107,"[-8.055834, -34.951362]"
2108,"[-8.055834, -34.951362]"
2109,"[-8.055834, -34.951362]"
2110,"[-8.055834, -34.951362]"
2111,"[-8.055834, -34.951362]"
2114,"[-8.055834, -34.951362]"
2115,"[-8.055834, -34.951362]"
2121,"[-8.055834, -34.951362]"
2122,"[-8.055834, -34.951362]"
2124,"[-8.055834, -34.951362]"
2127,"[-8.055834, -34.951362]"
2128,"[-8.055834, -34.951362]"
2129,"[-8.055834, -34.951362]"
2131,"[-8.055834, -34.951362]"
2132,"[-8.055834, -34.951362]"
2133,"[-8.055834, -34.951362]"
2134,"[-8.055834, -34.951362]"
2138,"[-8.055834, -34.951362]"
2142,"[-8.055834, -34.951362]"
2145,"[-8.055834, -34.951362]"
2149,"[-8.055834, -34.951362]"
2150,"[-8.055834, -34.951362]"
2152,"[-8.055834, -34.951362]"
2154,"[-8.055834, -34.951362]"
2157,"[-8.055834, -34.951362]"
2164,"[-8.055834, -34.951362]"
2165,"[-8.055834, -34.951362]"
2166,"[-8.055834, -34.951362]"
2167,"[-8.055834, -34.951362]"
2168,"[-8.055834, -34.951362]"
2175,"[-8.055834, -34.951362]"
2177,"[-8.055834, -34.951362]"
2183,"[-8.055834, -34.951362]"
2189,"[-8.055834, -34.951362]"
2191,"[-8.055834, -34.951362]"
2199,"[-8.055833999999999, -34.95136200000001]"
2210,"[-8.055834, -34.951362]"
2213,"[-8.055834, -34.951362]"
2214,"[-8.055834, -34.951362]"
2215,"[-8.055834, -34.951362]"
2221,"[-8.055834, -34.951362]"
2223,"[-8.055834, -34.951362]"
2225,"[-8.055834, -34.951362]"
2227,"[-8.055834, -34.951362]"
2228,"[-8.055834, -34.951362]"
2231,"[-8.055834, -34.951362]"
2232,"[-8.055834, -34.951362]"
2233,"[-8.055834, -34.951362]"
2234,"[-8.055834, -34.951362]"
2239,"[-8.055834, -34.951362]"
2245,"[-8.055834, -34.951362]"
2246,"[-8.055834, -34.951362]"
2248,"[-8.055834, -34.951362]"
2249,"[-8.055834, -34.951362]"
2251,"[-8.055834, -34.951362]"
2252,"[-8.055834, -34.951362]"
2254,"[-8.055834, -34.951362]"
2260,"[-8.055834, -34.951362]"
2268,"[-8.055834, -34.951362]"
2270,"[-8.055834, -34.951362]"
2272,"[-8.055834, -34.951362]"
2273,"[-8.055834, -34.951362]"
2275,"[-8.055834, -34.951362]"
2276,"[-8.055834, -34.951362]"
2286,"[-8.055834, -34.951362]"
2287,"[-8.055834, -34.951362]"
2288,"[-8.055834, -34.951362]"
2291,"[-8.055834, -34.951362]"
2299,"[-8.055833999999999, -34.951361999999996]"
2301,"[-8.055834, -34.951362]"
2302,"[-8.055834, -34.951362]"
2303,"[-8.055834, -34.951362]"
2304,"[-8.055834, -34.951362]"
2310,"[-8.055834, -34.951362]"
2312,"[-8.055834, -34.951362]"
2316,"[-8.055834, -34.951362]"
2319,"[-8.055834, -34.951362]"
2321,"[-8.055834, -34.951362]"
2328,"[-8.055834, -34.951362]"
2335,"[-8.055834, -34.951362]"
2337,"[-8.055834, -34.951362]"
2344,"[-8.055834, -34.951362]"
2348,"[-8.055834, -34.951362]"
2351,"[-8.055834, -34.951362]"
2354,"[-8.055834, -34.951362]"
2358,"[-8.055834, -34.951362]"
2362,"[-8.055684, -34.95133099999999]"
2373,"[-8.055684, -34.95133099999999]"
2375,"[-8.055684, -34.95133099999999]"
2377,"[-8.055684, -34.95133099999999]"
2388,"[-8.055684, -34.95133099999999]"
2389,"[-8.055684, -34.95133099999999]"
2392,"[-8.055684, -34.95133099999999]"
2399,"[-8.055684, -34.95133099999999]"
2404,"[-8.055684, -34.95133099999999]"
2407,"[-8.055684, -34.95133099999999]"
2412,"[-8.055684, -34.95133099999999]"
2413,"[-8.055684, -34.95133099999999]"
2417,"[-8.055684, -34.95133099999999]"
2420,"[-8.055684, -34.95133099999999]"
2423,"[-8.055684, -34.95133099999999]"
2436,"[-8.055684, -34.95133099999999]"
2439,"[-8.055684, -34.95133099999999]"
2441,"[-8.055684, -34.95133099999999]"
2446,"[-8.055684, -34.95133099999999]"
2447,"[-8.055684, -34.95133099999999]"
2453,"[-8.055684, -34.95133099999999]"
2455,"[-8.055684, -34.95133099999999]"
2456,"[-8.055684, -34.95133099999999]"
2458,"[-8.055684, -34.95133099999999]"
2464,"[-8.055684, -34.95133099999999]"
2465,"[-8.055684, -34.95133099999999]"
2470,"[-8.055684, -34.95133099999999]"
2471,"[-8.055684, -34.95133099999999]"
2473,"[-8.055684, -34.95133099999999]"
2478,"[-8.055684, -34.95133099999999]"
2483,"[-8.055684, -34.95133099999999]"
2484,"[-8.055684, -34.95133099999999]"
2485,"[-8.055684, -34.95133099999999]"
2492,"[-8.055684, -34.95133099999999]"
2498,"[-8.055684, -34.95133099999999]"
2510,"[-8.055684, -34.95133099999999]"
2513,"[-8.055684, -34.95133099999999]"
2515,"[-8.055684, -34.95133099999999]"
2516,"[-8.055684, -34.95133099999999]"
2517,"[-8.055684, -34.95133099999999]"
2519,"[-8.055684, -34.95133099999999]"
2522,"[-8.055684, -34.95133099999999]"
2523,"[-8.055684, -34.95133099999999]"
2526,"[-8.055684, -34.95133099999999]"
2531,"[-8.055684, -34.95133099999999]"
2533,"[-8.055684, -34.95133099999999]"
2534,"[-8.055684, -34.95133099999999]"
2540,"[-8.055684, -34.95133099999999]"
2542,"[-8.055684, -34.95133099999999]"
2543,"[-8.055684, -34.95133099999999]"
2554,"[-8.055684, -34.95133099999999]"
2569,"[-8.055684, -34.95133099999999]"
2571,"[-8.055684, -34.95133099999999]"
2574,"[-8.055684, -34.95133099999999]"
2576,"[-8.055684, -34.95133099999999]"
2586,"[-8.055684, -34.95133099999999]"
2588,"[-8.055684, -34.95133099999999]"
2592,"[-8.055684, -34.95133099999999]"
2602,"[-8.055684, -34.95133099999999]"
2603,"[-8.055684, -34.95133099999999]"
2605,"[-8.055684, -34.95133099999999]"
2609,"[-8.055684, -34.95133099999999]"
2611,"[-8.055684, -34.95133099999999]"
2614,"[-8.055684, -34.95133099999999]"
2615,"[-8.055684, -34.95133099999999]"
2619,"[-8.055684, -34.95133099999999]"
2620,"[-8.055684, -34.95133099999999]"
2627,"[-8.055684, -34.95133099999999]"
2628,"[-8.055684, -34.95133099999999]"
2638,"[-8.055684, -34.95133099999999]"
2648,"[-8.055684, -34.95133099999999]"
2650,"[-8.055684, -34.95133099999999]"
2651,"[-8.055684, -34.95133099999999]"
2663,"[-8.055684, -34.95133099999999]"
2664,"[-8.055684, -34.95133099999999]"
2673,"[-8.055684, -34.95133099999999]"
2678,"[-8.055684, -34.95133099999999]"
2680,"[-8.055684, -34.95133099999999]"
2682,"[-8.055684, -34.95133099999999]"
2683,"[-8.055684, -34.95133099999999]"
2684,"[-8.055684, -34.95133099999999]"
2685,"[-8.055684, -34.95133099999999]"
2688,"[-8.055684, -34.95133099999999]"
2689,"[-8.055684, -34.95133099999999]"
2691,"[-8.055684, -34.95133099999999]"
2692,"[-8.055684, -34.95133099999999]"
2697,"[-8.055684, -34.95133099999999]"
2698,"[-8.055684, -34.95133099999999]"
2701,"[-8.055684, -34.95133099999999]"
2707,"[-8.055684, -34.95133099999999]"
2715,"[-8.055684, -34.95133099999999]"
2718,"[-8.055684, -34.95133099999999]"
2724,"[-8.055684, -34.95133099999999]"
2726,"[-8.055684, -34.95133099999999]"
2729,"[-8.055684, -34.95133099999999]"
2737,"[-8.055684, -34.95133099999999]"
2742,"[-8.055684, -34.95133099999999]"
2748,"[-8.055684, -34.95133099999999]"
2750,"[-8.055684, -34.95133099999999]"
2751,"[-8.055684, -34.95133099999999]"
2753,"[-8.055684, -34.95133099999999]"
2754,"[-8.055684, -34.95133099999999]"
2755,"[-8.055684, -34.95133099999999]"
2758,"[-8.055684, -34.95133099999999]"
2759,"[-8.055684, -34.95133099999999]"
2760,"[-8.055684, -34.95133099999999]"
2762,"[-8.055684, -34.95133099999999]"
2766,"[-8.055684, -34.95133099999999]"
2769,"[-8.055684, -34.95133099999999]"
2770,"[-8.055684, -34.95133099999999]"
2771,"[-8.055684, -34.95133099999999]"
2777,"[-8.055684, -34.95133099999999]"
2794,"[-8.055684, -34.95133099999999]"
2802,"[-8.055684, -34.95133099999999]"
2807,"[-8.055684, -34.95133099999999]"
2816,"[-8.055684, -34.95133099999999]"
2818,"[-8.055684, -34.95133099999999]"
2820,"[-8.055684, -34.95133099999999]"
2825,"[-8.055684, -34.95133099999999]"
2826,"[-8.055684, -34.95133099999999]"
2833,"[-8.055684, -34.95133099999999]"
2835,"[-8.055684, -34.95133099999999]"
2840,"[-8.055684, -34.95133099999999]"
2846,"[-8.055684, -34.95133099999999]"
2848,"[-8.055684, -34.95133099999999]"
2855,"[-8.055684, -34.95133099999999]"
2858,"[-8.055684, -34.95133099999999]"
2859,"[-8.055684, -34.95133099999999]"
2862,"[-8.055684, -34.95133099999999]"
2864,"[-8.055684, -34.95133099999999]"
2865,"[-8.055684, -34.95133099999999]"
2867,"[-8.055684, -34.95133099999999]"
2868,"[-8.055684, -34.95133099999999]"
2870,"[-8.055684, -34.95133099999999]"
2874,"[-8.055684, -34.95133099999999]"
2876,"[-8.055684, -34.95133099999999]"
2880,"[-8.055684, -34.95133099999999]"
2882,"[-8.055684, -34.95133099999999]"
2883,"[-8.055684, -34.95133099999999]"
2884,"[-8.055684, -34.95133099999999]"
2885,"[-8.055684, -34.95133099999999]"
2886,"[-8.055684, -34.95133099999999]"
2894,"[-8.055684, -34.95133099999999]"
2903,"[-8.055684, -34.95133099999999]"
2905,"[-8.055684, -34.95133099999999]"
2906,"[-8.055684, -34.95133099999999]"
2907,"[-8.055684, -34.95133099999999]"
2908,"[-8.055684, -34.95133099999999]"
2910,"[-8.055684, -34.95133099999999]"
2913,"[-8.055684, -34.95133099999999]"
2922,"[-8.055684, -34.95133099999999]"
2926,"[-8.055684, -34.95133099999999]"
2927,"[-8.055684, -34.95133099999999]"
2930,"[-8.055684, -34.95133099999999]"
2932,"[-8.055684, -34.95133099999999]"
2935,"[-8.055684, -34.95133099999999]"
2943,"[-8.055684, -34.95133099999999]"
2945,"[-8.055684, -34.95133099999999]"
2948,"[-8.055684, -34.95133099999999]"
2954,"[-8.055684, -34.95133099999999]"
2955,"[-8.055684, -34.95133099999999]"
2956,"[-8.055684, -34.95133099999999]"
2957,"[-8.055684, -34.95133099999999]"
2960,"[-8.055684, -34.95133099999999]"
2963,"[-8.055684, -34.95133099999999]"
2968,"[-8.055684, -34.95133099999999]"
2970,"[-8.055684, -34.95133099999999]"
2973,"[-8.055684, -34.95133099999999]"
2982,"[-8.055684, -34.95133099999999]"
2991,"[-8.055684, -34.95133099999999]"
2995,"[-8.055684, -34.95133099999999]"
2997,"[-8.055684, -34.95133099999999]"
3000,"[-8.055684, -34.95133099999999]"
3001,"[-8.055684, -34.95133099999999]"
3002,"[-8.055684, -34.95133099999999]"
3006,"[-8.055684, -34.95133099999999]"
3007,"[-8.055684, -34.95133099999999]"
3011,"[-8.055684, -34.95133099999999]"
3014,"[-8.055684, -34.95133099999999]"
3016,"[-8.055684, -34.95133099999999]"
3017,"[-8.055684, -34.95133099999999]"
3018,"[-8.055684, -34.95133099999999]"
3019,"[-8.055684, -34.95133099999999]"
3021,"[-8.055684, -34.95133099999999]"
3023,"[-8.055684, -34.95133099999999]"
3024,"[-8.055684, -34.95133099999999]"
3025,"[-8.055834, -34.95136200000001]"
3026,"[-8.055834, -34.95136200000001]"
3027,"[-8.055834, -34.95136200000001]"
3031,"[-8.055834, -34.95136200000001]"
3032,"[-8.055834, -34.95136200000001]"
3033,"[-8.055834, -34.95136200000001]"
3035,"[-8.055834, -34.95136200000001]"
3037,"[-8.055834, -34.95136200000001]"
3038,"[-8.055834, -34.95136200000001]"
3043,"[-8.055834, -34.95136200000001]"
3044,"[-8.055834, -34.95136200000001]"
3045,"[-8.055834, -34.95136200000001]"
3047,"[-8.055834, -34.95136200000001]"
3050,"[-8.055834, -34.95136200000001]"
3053,"[-8.055834, -34.95136200000001]"
3055,"[-8.055834, -34.95136200000001]"
3057,"[-8.055834, -34.95136200000001]"
3058,"[-8.055834, -34.95136200000001]"
3059,"[-8.055834, -34.95136200000001]"
3060,"[-8.055834, -34.95136200000001]"
3063,"[-8.055834, -34.95136200000001]"
3064,"[-8.055834, -34.95136200000001]"
3065,"[-8.055834, -34.95136200000001]"
3070,"[-8.055834, -34.95136200000001]"
3071,"[-8.055834, -34.95136200000001]"
3077,"[-8.055834, -34.95136200000001]"
3078,"[-8.055834, -34.95136200000001]"
3079,"[-8.055834, -34.95136200000001]"
3080,"[-8.055834, -34.95136200000001]"
3082,"[-8.055834, -34.95136200000001]"
3085,"[-8.055834, -34.95136200000001]"
3090,"[-8.055834, -34.95136200000001]"
3091,"[-8.055834, -34.95136200000001]"
3094,"[-8.055834, -34.95136200000001]"
3095,"[-8.055834, -34.95136200000001]"
3100,"[-8.055834, -34.95136200000001]"
3101,"[-8.055834, -34.95136200000001]"
3105,"[-8.055834, -34.95136200000001]"
3107,"[-8.055834, -34.95136200000001]"
3111,"[-8.055834, -34.95136200000001]"
3114,"[-8.055834, -34.95136200000001]"
3118,"[-8.055834, -34.95136200000001]"
3122,"[-8.055834, -34.95136200000001]"
3123,"[-8.055834, -34.95136200000001]"
3125,"[-8.055834, -34.95136200000001]"
3127,"[-8.055834, -34.95136200000001]"
3128,"[-8.055834, -34.95136200000001]"
3130,"[-8.055834, -34.95136200000001]"
3131,"[-8.055834, -34.95136200000001]"
3133,"[-8.055834, -34.95136200000001]"
3142,"[-8.055834, -34.95136200000001]"
3143,"[-8.055834, -34.95136200000001]"
3145,"[-8.055834, -34.95136200000001]"
3146,"[-8.055834, -34.95136200000001]"
3149,"[-8.055834, -34.95136200000001]"
3151,"[-8.055834, -34.95136200000001]"
3153,"[-8.055834, -34.95136200000001]"
3154,"[-8.055834, -34.95136200000001]"
3165,"[-8.055834, -34.95136200000001]"
3172,"[-8.055834, -34.95136200000001]"
3181,"[-8.055834, -34.95136200000001]"
3184,"[-8.055834, -34.95136200000001]"
3185,"[-8.055834, -34.95136200000001]"
3187,"[-8.055834, -34.95136200000001]"
3194,"[-8.055834, -34.95136200000001]"
3202,"[-8.055834, -34.95136200000001]"
3204,"[-8.055834, -34.95136200000001]"
3205,"[-8.055834, -34.95136200000001]"
3206,"[-8.055834, -34.95136200000001]"
3207,"[-8.055834, -34.95136200000001]"
3208,"[-8.055834, -34.95136200000001]"
3209,"[-8.055834, -34.95136200000001]"
3210,"[-8.055834, -34.95136200000001]"
3231,"[-8.055834, -34.95136200000001]"
3233,"[-8.055834, -34.95136200000001]"
3238,"[-8.055833999999999, -34.951361999999996]"
3244,"[-8.055833999999999, -34.951361999999996]"
3245,"[-8.055833999999999, -34.951361999999996]"
3251,"[-8.055833999999999, -34.951361999999996]"
3257,"[-8.055833999999999, -34.951361999999996]"
3263,"[-8.055833999999999, -34.951361999999996]"
3265,"[-8.055833999999999, -34.951361999999996]"
3269,"[-8.055833999999999, -34.951361999999996]"
3279,"[-8.055833999999999, -34.951361999999996]"
3281,"[-8.055833999999999, -34.951361999999996]"
3282,"[-8.055833999999999, -34.951361999999996]"
3283,"[-8.055833999999999, -34.951361999999996]"
3284,"[-8.055833999999999, -34.951361999999996]"
3290,"[-8.055833999999999, -34.951361999999996]"
3295,"[-8.055833999999999, -34.951361999999996]"
3297,"[-8.055833999999999, -34.951361999999996]"
3298,"[-8.055833999999999, -34.951361999999996]"
3299,"[-8.055833999999999, -34.951361999999996]"
3305,"[-8.055833999999999, -34.951361999999996]"
3307,"[-8.055833999999999, -34.951361999999996]"
3309,"[-8.055833999999999, -34.951361999999996]"
3312,"[-8.055833999999999, -34.951361999999996]"
3314,"[-8.055833999999999, -34.951361999999996]"
3316,"[-8.055833999999999, -34.951361999999996]"
3319,"[-8.055833999999999, -34.951361999999996]"
3320,"[-8.055833999999999, -34.951361999999996]"
3325,"[-8.055833999999999, -34.951361999999996]"
3328,"[-8.055833999999999, -34.951361999999996]"
3329,"[-8.055833999999999, -34.951361999999996]"
3333,"[-8.055833999999999, -34.951361999999996]"
3334,"[-8.055833999999999, -34.951361999999996]"
3337,"[-8.055833999999999, -34.951361999999996]"
3344,"[-8.055833999999999, -34.951361999999996]"
3350,"[-8.055833999999999, -34.951361999999996]"
3353,"[-8.055833999999999, -34.951361999999996]"
3355,"[-8.055833999999999, -34.951361999999996]"
3375,"[-8.055833999999999, -34.951361999999996]"
3378,"[-8.055833999999999, -34.951361999999996]"
3379,"[-8.055833999999999, -34.951361999999996]"
3381,"[-8.055833999999999, -34.951361999999996]"
3383,"[-8.055833999999999, -34.951361999999996]"
3387,"[-8.055833999999999, -34.951361999999996]"
3392,"[-8.055833999999999, -34.951361999999996]"
3393,"[-8.055833999999999, -34.951361999999996]"
3396,"[-8.055833999999999, -34.951361999999996]"
3400,"[-8.055833999999999, -34.951361999999996]"
3401,"[-8.055833999999999, -34.951361999999996]"
3405,"[-8.055833999999999, -34.951361999999996]"
3410,"[-8.055833999999999, -34.951361999999996]"
3412,"[-8.055833999999999, -34.951361999999996]"
3413,"[-8.055833999999999, -34.951361999999996]"
3418,"[-8.055833999999999, -34.951361999999996]"
3422,"[-8.055833999999999, -34.951361999999996]"
3424,"[-8.055833999999999, -34.951361999999996]"
3428,"[-8.055833999999999, -34.951361999999996]"
3433,"[-8.055833999999999, -34.951361999999996]"
3434,"[-8.055833999999999, -34.951361999999996]"
3437,"[-8.055833999999999, -34.951361999999996]"
3438,"[-8.055833999999999, -34.951361999999996]"
3443,"[-8.055833999999999, -34.951361999999996]"
3448,"[-8.055833999999999, -34.951361999999996]"
3455,"[-8.055833999999999, -34.951361999999996]"
3457,"[-8.055833999999999, -34.951361999999996]"
3458,"[-8.055833999999999, -34.951361999999996]"
3459,"[-8.055833999999999, -34.951361999999996]"
3460,"[-8.055833999999999, -34.951361999999996]"
3463,"[-8.055833999999999, -34.951361999999996]"
3464,"[-8.055833999999999, -34.951361999999996]"
3465,"[-8.055833999999999, -34.951361999999996]"
3467,"[-8.055833999999999, -34.951361999999996]"
3469,"[-8.055833999999999, -34.951361999999996]"
3470,"[-8.055833999999999, -34.951361999999996]"
3473,"[-8.055833999999999, -34.951361999999996]"
3481,"[-8.055833999999999, -34.951361999999996]"
3482,"[-8.055833999999999, -34.951361999999996]"
3495,"[-8.055833999999999, -34.95136199999999]"
3497,"[-8.055833999999999, -34.95136199999999]"
3501,"[-8.055833999999999, -34.95136199999999]"
3502,"[-8.055833999999999, -34.95136199999999]"
3509,"[-8.055833999999999, -34.95136199999999]"
3518,"[-8.055833999999999, -34.95136199999999]"
3526,"[-8.055833999999999, -34.95136199999999]"
3527,"[-8.055833999999999, -34.95136199999999]"
3528,"[-8.055833999999999, -34.95136199999999]"
3529,"[-8.055833999999999, -34.95136199999999]"
3532,"[-8.055833999999999, -34.95136199999999]"
3533,"[-8.055833999999999, -34.95136199999999]"
3534,"[-8.055833999999999, -34.95136199999999]"
3535,"[-8.055833999999999, -34.95136199999999]"
3538,"[-8.055833999999999, -34.95136199999999]"
3541,"[-8.055833999999999, -34.95136199999999]"
3542,"[-8.055833999999999, -34.95136199999999]"
3543,"[-8.055833999999999, -34.95136199999999]"
3548,"[-8.055833999999999, -34.95136199999999]"
3550,"[-8.055833999999999, -34.95136199999999]"
3555,"[-8.055833999999999, -34.95136199999999]"
3566,"[-8.055833999999999, -34.95136199999999]"
3570,"[-8.055833999999999, -34.95136199999999]"
3574,"[-8.055833999999999, -34.95136199999999]"
3577,"[-8.055833999999999, -34.95136199999999]"
3578,"[-8.055833999999999, -34.95136199999999]"
3582,"[-8.055833999999999, -34.95136199999999]"
3592,"[-8.055833999999999, -34.95136199999999]"
3593,"[-8.055833999999999, -34.95136199999999]"
3597,"[-8.055833999999999, -34.95136199999999]"
3601,"[-8.055833999999999, -34.95136199999999]"
3605,"[-8.055833999999999, -34.95136199999999]"
3608,"[-8.055833999999999, -34.95136199999999]"
3609,"[-8.055833999999999, -34.95136199999999]"
3614,"[-8.055833999999999, -34.95136199999999]"
3615,"[-8.055833999999999, -34.95136199999999]"
3617,"[-8.055833999999999, -34.95136199999999]"
3621,"[-8.055833999999999, -34.95136199999999]"
3624,"[-8.055833999999999, -34.95136199999999]"
3625,"[-8.055833999999999, -34.95136199999999]"
3639,"[-8.055833999999999, -34.95136199999999]"
3643,"[-8.055833999999999, -34.95136199999999]"
3647,"[-8.055379999999996, -34.95173599999998]"
3649,"[-8.055379999999996, -34.95173599999998]"
3651,"[-8.055379999999996, -34.95173599999998]"
3653,"[-8.055379999999996, -34.95173599999998]"
3656,"[-8.055379999999996, -34.95173599999998]"
